IDADE,FX_ID,SEXO,EL01,VP01,VP02,VP03,VP04,VP05,CONF01A,CONF01B,CONF01C,CONF01D,CONF01E,STF01,CN01,CC01A,CC01B,CC01C,CC01D,CC01E,CC01F,TE01,VA01_1,VA01_2,VA01_3,RACA,RELIGIAO,CLASSE,REND1,REND2,ALFABETIZACAO,ESCOLARIDADE,OCUPACAO,REGIAO,TIPO_COLETA,FATOR_POND,DATA_ENTREVISTA,TELEFONE_FIXO,FILTRO1,FILTRO2,ID,Nquest
26.0,3.0,2.0,2.0,2.0,,1.0,5.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,,15.0,9.0,12.0,3.0,1.0,6.0,98.0,6.0,1.0,12.0,2.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157326433.0,588.0
24.0,2.0,2.0,2.0,4.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,9.0,3.0,8.0,4.0,1.0,6.0,98.0,4.0,1.0,10.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157326434.0,589.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,15.0,9.0,3.0,3.0,1.0,6.0,98.0,99.0,1.0,10.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,2.0,,157326435.0,590.0
19.0,2.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,,15.0,14.0,11.0,3.0,1.0,5.0,98.0,5.0,1.0,15.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157326436.0,591.0
29.0,3.0,1.0,2.0,1.0,,,,,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,,9.0,8.0,12.0,5.0,1.0,6.0,6.0,6.0,1.0,9.0,2.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157326437.0,592.0
22.0,2.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,15.0,9.0,12.0,5.0,1.0,6.0,6.0,6.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157326438.0,593.0
25.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,7.0,2.0,10.0,5.0,6.0,6.0,1.0,12.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157326672.0,594.0
25.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,10.0,3.0,1.0,3.0,5.0,4.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157326796.0,595.0
34.0,3.0,1.0,99.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,10.0,15.0,1.0,19.0,6.0,98.0,6.0,1.0,16.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157326798.0,596.0
18.0,2.0,2.0,99.0,4.0,4.0,,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,9.0,5.0,3.0,1.0,5.0,99.0,99.0,1.0,14.0,1.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157326911.0,597.0
18.0,2.0,1.0,4.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,9.0,1.0,99.0,5.0,98.0,4.0,1.0,15.0,2.0,5.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157327046.0,598.0
23.0,2.0,1.0,1.0,2.0,,1.0,4.0,,1.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,,2.0,4.0,7.0,3.0,2.0,6.0,98.0,6.0,1.0,11.0,2.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327052.0,599.0
17.0,1.0,2.0,1.0,2.0,,2.0,,,99.0,2.0,2.0,99.0,99.0,4.0,4.0,2.0,1.0,3.0,1.0,99.0,1.0,,9.0,13.0,10.0,2.0,1.0,5.0,98.0,6.0,1.0,13.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157327064.0,600.0
26.0,3.0,2.0,99.0,3.0,,,,5.0,2.0,99.0,99.0,99.0,99.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,,15.0,9.0,8.0,3.0,1.0,6.0,6.0,6.0,1.0,15.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157327065.0,601.0
24.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,,9.0,11.0,2.0,3.0,2.0,6.0,6.0,5.0,1.0,7.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327066.0,602.0
33.0,3.0,1.0,1.0,2.0,,2.0,,,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,,5.0,11.0,99.0,2.0,11.0,5.0,6.0,6.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157327071.0,603.0
23.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,12.0,9.0,15.0,3.0,11.0,6.0,98.0,6.0,1.0,11.0,2.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327411.0,604.0
34.0,3.0,2.0,4.0,2.0,,1.0,7.0,,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,7.0,8.0,3.0,1.0,5.0,99.0,6.0,1.0,13.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157327570.0,605.0
27.0,3.0,1.0,2.0,1.0,,,,,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,,2.0,8.0,7.0,2.0,18.0,4.0,6.0,6.0,1.0,4.0,1.0,5.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157327579.0,606.0
20.0,2.0,1.0,2.0,1.0,,,,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,,9.0,5.0,1.0,1.0,1.0,4.0,6.0,5.0,1.0,15.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327690.0,607.0
19.0,2.0,1.0,1.0,4.0,4.0,,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,5.0,1.0,11.0,2.0,6.0,3.0,1.0,15.0,1.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327700.0,608.0
31.0,3.0,2.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,9.0,2.0,16.0,5.0,98.0,5.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157327712.0,609.0
20.0,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,,15.0,8.0,7.0,3.0,6.0,5.0,6.0,6.0,1.0,12.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327889.0,610.0
21.0,2.0,2.0,2.0,4.0,1.0,,,,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,9.0,13.0,1.0,1.0,4.0,6.0,5.0,1.0,14.0,1.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157327901.0,611.0
25.0,3.0,2.0,4.0,4.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,99.0,3.0,,4.0,5.0,10.0,3.0,2.0,5.0,6.0,5.0,1.0,14.0,1.0,4.0,1.0,1.1785714,2021-09-20,1.0,1.0,1.0,157328001.0,612.0
18.0,2.0,2.0,99.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,,2.0,1.0,7.0,1.0,2.0,4.0,98.0,4.0,1.0,13.0,2.0,4.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157328002.0,613.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,8.0,1.0,19.0,5.0,98.0,3.0,1.0,12.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,2.0,,157328005.0,614.0
17.0,1.0,2.0,4.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,10.0,5.0,98.0,99.0,1.0,11.0,2.0,3.0,1.0,0.412,2021-09-20,2.0,2.0,,157328030.0,615.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,9.0,2.0,13.0,3.0,1.0,6.0,98.0,6.0,1.0,12.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,2.0,,157328049.0,616.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,9.0,2.0,13.0,4.0,1.0,6.0,98.0,6.0,1.0,11.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,2.0,,157328050.0,617.0
24.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,9.0,2.0,7.0,3.0,1.0,5.0,5.0,4.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157328051.0,618.0
22.0,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,,9.0,2.0,1.0,3.0,1.0,6.0,98.0,6.0,1.0,13.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157328052.0,619.0
22.0,2.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,,2.0,5.0,3.0,3.0,1.0,5.0,6.0,6.0,1.0,14.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157328053.0,620.0
29.0,3.0,1.0,1.0,4.0,1.0,,,,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,5.0,9.0,10.0,3.0,1.0,3.0,5.0,5.0,1.0,16.0,1.0,5.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157328357.0,621.0
32.0,3.0,2.0,1.0,4.0,2.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,,6.0,14.0,3.0,1.0,1.0,3.0,99.0,99.0,1.0,7.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157328427.0,622.0
23.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,9.0,99.0,2.0,1.0,5.0,5.0,5.0,1.0,11.0,2.0,4.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157328500.0,623.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,,2.0,4.0,5.0,3.0,1.0,5.0,98.0,5.0,1.0,13.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157328501.0,624.0
34.0,3.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,,2.0,4.0,9.0,3.0,1.0,4.0,99.0,99.0,1.0,13.0,1.0,4.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157328502.0,625.0
24.0,2.0,1.0,2.0,3.0,,,,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,9.0,10.0,11.0,3.0,1.0,4.0,6.0,5.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157328594.0,626.0
27.0,3.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,,9.0,2.0,5.0,1.0,1.0,6.0,6.0,6.0,1.0,11.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157328595.0,627.0
34.0,3.0,1.0,4.0,3.0,,,,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,10.0,7.0,5.0,19.0,4.0,5.0,5.0,1.0,16.0,1.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157328645.0,628.0
24.0,2.0,2.0,3.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,2.0,3.0,5.0,1.0,1.0,3.0,98.0,6.0,1.0,16.0,2.0,5.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157328677.0,629.0
24.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,7.0,2.0,2.0,5.0,98.0,99.0,1.0,12.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329051.0,630.0
22.0,2.0,2.0,4.0,2.0,,2.0,,,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,2.0,4.0,7.0,3.0,5.0,5.0,6.0,5.0,1.0,12.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329197.0,631.0
31.0,3.0,2.0,2.0,3.0,,,,5.0,2.0,99.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,,9.0,5.0,13.0,3.0,1.0,6.0,6.0,6.0,1.0,13.0,2.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329200.0,632.0
21.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,,9.0,2.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,13.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329220.0,633.0
30.0,3.0,1.0,4.0,2.0,,2.0,,,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,9.0,8.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329227.0,634.0
34.0,3.0,1.0,2.0,3.0,,,,5.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15.0,13.0,7.0,5.0,1.0,6.0,6.0,6.0,1.0,10.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329230.0,635.0
22.0,2.0,1.0,4.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,9.0,2.0,11.0,3.0,20.0,3.0,3.0,3.0,1.0,13.0,1.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329314.0,636.0
28.0,3.0,2.0,3.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,1.0,2.0,4.0,3.0,11.0,4.0,6.0,5.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329483.0,637.0
30.0,3.0,2.0,2.0,2.0,,1.0,4.0,,99.0,99.0,99.0,2.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,1.0,2.0,,2.0,4.0,7.0,3.0,1.0,5.0,6.0,6.0,1.0,14.0,1.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329495.0,638.0
33.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,5.0,8.0,2.0,1.0,6.0,6.0,6.0,1.0,12.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329590.0,639.0
29.0,3.0,1.0,2.0,1.0,,,,,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,,15.0,8.0,10.0,5.0,1.0,6.0,6.0,6.0,1.0,11.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329625.0,640.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,8.0,4.0,13.0,2.0,1.0,6.0,98.0,6.0,1.0,12.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,2.0,,157329626.0,641.0
19.0,2.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,,2.0,1.0,4.0,1.0,1.0,5.0,98.0,6.0,1.0,11.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329668.0,642.0
23.0,2.0,2.0,2.0,1.0,,,,,3.0,2.0,1.0,1.0,2.0,99.0,99.0,1.0,1.0,1.0,99.0,3.0,1.0,,99.0,,,3.0,1.0,5.0,98.0,6.0,1.0,4.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329669.0,643.0
16.0,1.0,2.0,99.0,4.0,4.0,,,,3.0,3.0,2.0,3.0,3.0,99.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,,4.0,99.0,,1.0,1.0,5.0,98.0,6.0,1.0,11.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157329670.0,644.0
28.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,5.0,6.0,3.0,18.0,5.0,98.0,6.0,1.0,8.0,2.0,5.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157329688.0,645.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,16.0,4.0,98.0,5.0,1.0,13.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,2.0,,157329867.0,646.0
20.0,2.0,2.0,1.0,4.0,4.0,,,,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,,5.0,2.0,13.0,1.0,10.0,5.0,98.0,6.0,1.0,15.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157329965.0,647.0
19.0,2.0,2.0,1.0,4.0,4.0,,,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,,9.0,13.0,14.0,3.0,2.0,5.0,6.0,5.0,1.0,15.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,2.0,,157329966.0,648.0
18.0,2.0,2.0,2.0,1.0,,,,,2.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,10.0,11.0,13.0,1.0,1.0,4.0,6.0,6.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157330105.0,649.0
23.0,2.0,2.0,4.0,3.0,,,,4.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,6.0,11.0,3.0,19.0,5.0,98.0,6.0,1.0,14.0,2.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157330187.0,650.0
21.0,2.0,1.0,2.0,3.0,,,,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,,1.0,3.0,2.0,3.0,1.0,4.0,6.0,4.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157330212.0,651.0
18.0,2.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,19.0,6.0,98.0,6.0,1.0,12.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,2.0,,157330242.0,652.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,1.0,99.0,2.0,2.0,99.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,,12.0,6.0,2.0,3.0,4.0,4.0,98.0,5.0,1.0,10.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157330407.0,653.0
25.0,3.0,1.0,2.0,2.0,,1.0,2.0,,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,,2.0,9.0,5.0,3.0,10.0,3.0,6.0,5.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157330536.0,654.0
32.0,3.0,2.0,2.0,3.0,,,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,4.0,11.0,3.0,19.0,4.0,5.0,4.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157330537.0,655.0
27.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,13.0,5.0,10.0,3.0,10.0,6.0,6.0,6.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157330948.0,656.0
20.0,2.0,1.0,2.0,3.0,,,,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,9.0,5.0,4.0,3.0,99.0,6.0,6.0,6.0,1.0,8.0,2.0,2.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157330949.0,657.0
24.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,12.0,14.0,1.0,1.0,6.0,98.0,6.0,1.0,10.0,2.0,5.0,1.0,1.216129,2021-09-20,1.0,1.0,1.0,157331048.0,658.0
18.0,2.0,1.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,,1.0,2.0,4.0,3.0,1.0,6.0,6.0,5.0,1.0,7.0,1.0,1.0,1.0,1.216129,2021-09-20,2.0,1.0,1.0,157331232.0,659.0
17.0,1.0,1.0,4.0,4.0,4.0,,,,2.0,2.0,2.0,99.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,6.0,1.0,3.0,7.0,1.0,1.0,3.0,98.0,4.0,1.0,12.0,2.0,4.0,1.0,0.412,2021-09-20,2.0,2.0,,157331366.0,660.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,2.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,,3.0,4.0,6.0,3.0,1.0,6.0,98.0,6.0,1.0,13.0,2.0,2.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157331402.0,661.0
25.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,,15.0,10.0,11.0,1.0,20.0,2.0,6.0,4.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157331411.0,662.0
25.0,3.0,2.0,2.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,1.0,5.0,1.0,20.0,5.0,98.0,5.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157331503.0,663.0
34.0,3.0,1.0,2.0,1.0,,,,,1.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,4.0,2.0,1.0,1.0,6.0,6.0,6.0,1.0,13.0,1.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157331533.0,664.0
17.0,1.0,1.0,1.0,4.0,4.0,,,,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,99.0,4.0,2.0,1.0,1.0,5.0,9.0,2.0,6.0,3.0,6.0,4.0,1.0,12.0,1.0,4.0,1.0,0.412,2021-09-20,1.0,2.0,,157331794.0,665.0
17.0,1.0,2.0,1.0,4.0,99.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,5.0,1.0,3.0,1.0,4.0,98.0,5.0,1.0,10.0,2.0,5.0,1.0,0.412,2021-09-20,2.0,1.0,1.0,157331837.0,666.0
34.0,3.0,2.0,2.0,1.0,,,,,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,9.0,12.0,15.0,3.0,11.0,3.0,5.0,5.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157332020.0,667.0
31.0,3.0,2.0,2.0,3.0,,,,8.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,,5.0,2.0,9.0,1.0,1.0,4.0,6.0,4.0,1.0,16.0,1.0,1.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157332096.0,668.0
18.0,2.0,1.0,1.0,4.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,20.0,3.0,6.0,6.0,1.0,12.0,2.0,3.0,1.0,1.216129,2021-09-20,2.0,2.0,,157332601.0,669.0
27.0,3.0,1.0,99.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,,9.0,2.0,7.0,2.0,1.0,6.0,98.0,99.0,1.0,7.0,2.0,2.0,1.0,1.1785714,2021-09-20,2.0,1.0,1.0,157332654.0,670.0
