IDADE,FX_ID,SEXO,p1,p2,p3m,p3h,p4a_p,p4a_f,p4b_p,p4b_f,p4c_p,p4c_f,p5a_p,p5a_f,p5b_p,p5b_f,p5c_p,p5c_f,p6a,p6b,p6c,p7,p8,p9,p10a,p10b,p10c,p10d,p10e,p10f,p11,p12a,p12b,p12c,p13,p14,p15a,p15b,p16a,p16b,p16c,p17a,p17b,p18,p19,p20a,p20b,p21,p22,p23,p24a,p24b,p24c,p25,p26,COR,ESCOLA,RENDA,nquest
47.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,10.0,15.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,300.0
47.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,10.0,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,372.0
47.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,4.0,7.0,4.0,2.0,,10.0,1.0,2.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,407.0
48.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,199.0
48.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,9.0,2.0,,1.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,,4.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,3.0,346.0
48.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,6.0,10.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,7.0,4.0,578.0
48.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,,,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,717.0
48.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,3.0,7.0,7.0,1.0,3.0,9.0,2.0,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,745.0
48.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,16.0,9.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,9.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,865.0
48.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,,1.0,1.0,2.0,,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,915.0
48.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,12.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,10.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,945.0
48.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,9.0,15.0,,1.0,1.0,1.0,1.0,6.0,7.0,7.0,1.0,6.0,14.0,2.0,,,2.0,1.0,2.0,,,,7.0,1.0,5.0,2.0,3.0,984.0
48.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,,2.0,1.0,2.0,0.0,2.0,4.0,2.0,,,,1.0,1.0,5.0,2.0,1.0,12.0
48.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,17.0,,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,98.0,14.0,1.0,2.0,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,5.0,389.0
48.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,6.0,77.0
48.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,,,1.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,16.0,1.0,2.0,0.0,2.0,1.0,2.0,,,,1.0,1.0,5.0,1.0,1.0,112.0
48.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,21.0,,,2.0,1.0,1.0,1.0,6.0,7.0,7.0,2.0,,1.0,2.0,,,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,206.0
48.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,,,3.0,2.0,1.0,1.0,2.0,6.0,6.0,1.0,98.0,1.0,2.0,,,2.0,4.0,2.0,,,,1.0,1.0,5.0,3.0,6.0,349.0
48.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,9.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,7.0,7.0,1.0,2.0,14.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,64.0
48.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,135.0
48.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,14.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,260.0
48.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,23.0,,,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,13.0,1.0,2.0,,1.0,1.0,2.0,,,,1.0,1.0,5.0,1.0,4.0,371.0
48.0,3.0,1.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,5.0,6.0,,1.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,,5.0,2.0,,,3.0,1.0,2.0,,,,1.0,1.0,1.0,4.0,5.0,1028.0
49.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,12.0,21.0,2.0,1.0,1.0,1.0,3.0,7.0,7.0,2.0,,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,3.0,440.0
49.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,21.0,23.0,,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,503.0
49.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,,2.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,654.0
49.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,15.0,2.0,,1.0,4.0,1.0,1.0,7.0,7.0,7.0,1.0,10.0,4.0,2.0,,,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,796.0
49.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,7.0,7.0,1.0,10.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,5.0,1.0,1.0,912.0
49.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,,4.0,2.0,,,2.0,1.0,2.0,,,,1.0,1.0,1.0,7.0,3.0,2.0
49.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,23.0,,,2.0,2.0,1.0,2.0,7.0,5.0,5.0,2.0,,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,61.0
49.0,3.0,2.0,7.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,7.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,14.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,65.0
49.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,,,1.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,,2.0,2.0,,,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,143.0
49.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,7.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,,1.0,1.0,2.0,,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,177.0
49.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,,11.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,3.0,2.0,214.0
49.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,9.0,23.0,1.0,2.0,1.0,1.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,,,2.0,2.0,2.0,,,,1.0,1.0,5.0,2.0,3.0,235.0
49.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,3.0,2.0,1.0,3.0,,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,271.0
49.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,9.0,,,1.0,2.0,1.0,2.0,3.0,5.0,5.0,2.0,,1.0,2.0,,,2.0,4.0,2.0,,,,4.0,1.0,1.0,3.0,3.0,373.0
49.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,23.0,,,1.0,2.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,390.0
49.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,,,1.0,1.0,1.0,1.0,8.0,8.0,8.0,1.0,98.0,1.0,2.0,,,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,6.0,202.0
49.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,9.0,,1.0,2.0,1.0,1.0,7.0,7.0,7.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,300.0
49.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,16.0,1.0,2.0,,2.0,1.0,2.0,,,,1.0,1.0,5.0,3.0,1.0,381.0
49.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,98.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,27.0
49.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,,,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,72.0
49.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,0.0,14.0,1.0,2.0,0.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,78.0
49.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,4.0,7.0,4.0,1.0,4.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,162.0
49.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,,,1.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,,3.0,2.0,,,1.0,1.0,2.0,,,,1.0,1.0,5.0,5.0,3.0,333.0
49.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,6.0,5.0,5.0,2.0,,1.0,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,403.0
50.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,23.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,,1.0,2.0,,,4.0,1.0,2.0,,,,1.0,4.0,1.0,3.0,3.0,10.0
50.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,,1.0,1.0,1.0,1.0,7.0,5.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,,,,2.0,1.0,5.0,1.0,2.0,38.0
50.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,7.0,5.0,1.0,2.0,1.0,1.0,7.0,7.0,7.0,2.0,,1.0,2.0,,,2.0,1.0,2.0,,,,4.0,1.0,1.0,7.0,1.0,49.0
50.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,8.0,0.0,1.0,2.0,2.0,2.0,7.0,5.0,5.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,66.0
50.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,7.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,20.0,14.0,1.0,1.0,1.0,2.0,1.0,2.0,,,0.0,1.0,1.0,5.0,1.0,1.0,134.0
50.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,,,1.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,0.0,11.0,1.0,2.0,0.0,2.0,4.0,2.0,,,,1.0,3.0,1.0,3.0,2.0,242.0
50.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,13.0,21.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,344.0
50.0,3.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,17.0,,1.0,1.0,1.0,1.0,3.0,7.0,6.0,1.0,2.0,1.0,1.0,2.0,,4.0,1.0,2.0,,,,1.0,1.0,2.0,5.0,3.0,478.0
50.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,6.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,9.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,6.0,2.0,2.0,,,4.0,1.0,2.0,,,,9.0,1.0,1.0,2.0,3.0,512.0
50.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,17.0,,,1.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,,8.0,2.0,,,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,513.0
50.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,9.0,12.0,23.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,1.0,2.0,5.0,2.0,,,2.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,3.0,517.0
50.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,23.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,8.0,8.0,2.0,,14.0,2.0,0.0,,2.0,4.0,2.0,,,,9.0,1.0,1.0,2.0,1.0,527.0
50.0,3.0,2.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,,,1.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,6.0,553.0
