IDADE,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P1,P2,P3,P4_1,P4_2,P4_3,P5,P6A,P6B,P6C,P6D,P6E,P6F,P6G,P7_1,P7_2,P7_3,P8A,P8B,P8C,P8D,P8E,P8F,P8G,P9_1,P9_2,P9_3,P10,P11A,P11B,P11C,P11D,P11E,RAÇA_COR,RELIGIAO,REND1,REND2,TIPO_COLETA,AMOSTRA,REGIAO,FATOR_POND,ID
63.0,2.0,14.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,10.0,3.0,3.0,4.0,2.0,4.0,1.7989405469615047,150501321.0
46.0,1.0,16.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,7.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,17.0,6.0,4.0,4.0,2.0,4.0,1.6357868926939643,150501350.0
21.0,2.0,15.0,1.0,5.0,2.0,1.0,1.0,5.0,6.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,7.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,16.0,99.0,5.0,4.0,2.0,3.0,0.5859297620160323,150501563.0
18.0,2.0,14.0,2.0,6.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,98.0,1.0,1.0,2.0,1.0,1.0,3.0,99.0,99.0,99.0,4.0,2.0,4.0,0.8912425353957061,150501702.0
35.0,1.0,16.0,2.0,4.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,2.0,99.0,3.0,2.0,99.0,3.0,11.0,98.0,6.0,4.0,2.0,3.0,0.24205213324152133,150501710.0
39.0,2.0,14.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,8.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,10.0,5.0,4.0,4.0,2.0,7.0,0.7965170658362727,150501751.0
45.0,1.0,16.0,1.0,3.0,2.0,1.0,1.0,7.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,4.0,4.0,2.0,6.0,0.5039876518261959,150501775.0
52.0,1.0,16.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,6.0,0.5039876518261959,150501804.0
59.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,98.0,99.0,1.0,3.0,2.0,2.0,1.0,1.0,99.0,99.0,4.0,2.0,4.0,1.689717788350806,150501805.0
19.0,2.0,14.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,99.0,4.0,2.0,2.0,0.8093318003938355,150501806.0
47.0,2.0,16.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,99.0,99.0,99.0,4.0,2.0,8.0,0.6720707436661326,150501808.0
29.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.0,2.0,1.0,4.0,2.0,6.0,0.8932191292350172,150502031.0
32.0,2.0,16.0,1.0,2.0,3.0,1.0,1.0,9.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,98.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,4.0,3.0,4.0,2.0,8.0,0.6064044277904146,150502054.0
36.0,1.0,14.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,4.0,2.092106583484462,150502101.0
27.0,2.0,11.0,2.0,5.0,3.0,1.0,98.0,8.0,6.0,7.0,98.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,98.0,2.0,3.0,1.0,99.0,4.0,1.0,2.0,98.0,6.0,4.0,2.0,3.0,0.5090510425947337,150502102.0
38.0,2.0,14.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,99.0,6.0,4.0,2.0,1.0,0.41656624059535646,150502110.0
63.0,1.0,16.0,1.0,2.0,1.0,1.0,2.0,6.0,4.0,8.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,7.0,1.3465563374398763,150502172.0
21.0,2.0,15.0,1.0,6.0,2.0,1.0,1.0,4.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,7.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,10.0,3.0,2.0,4.0,2.0,8.0,0.6341370324915188,150502230.0
30.0,2.0,14.0,2.0,5.0,2.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,,,98.0,3.0,3.0,3.0,3.0,4.0,3.0,10.0,99.0,99.0,4.0,2.0,3.0,0.42080596488099514,150502311.0
25.0,1.0,14.0,1.0,1.0,3.0,98.0,98.0,99.0,,,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,,,98.0,99.0,99.0,99.0,99.0,99.0,1.0,11.0,5.0,1.0,4.0,2.0,5.0,1.7696161657343823,150502326.0
35.0,1.0,16.0,1.0,2.0,1.0,1.0,2.0,9.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,0.8150472140067643,150502423.0
50.0,2.0,13.0,1.0,3.0,1.0,1.0,1.0,9.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,98.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0299871458341536,150502429.0
31.0,1.0,16.0,1.0,4.0,1.0,1.0,1.0,8.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,20.0,99.0,5.0,4.0,2.0,1.0,0.4381159899515668,150502443.0
54.0,1.0,14.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,6.0,1.5084180202668669,150502590.0
60.0,2.0,16.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,2.0,8.0,0.881339877717709,150502744.0
19.0,2.0,14.0,2.0,6.0,2.0,3.0,2.0,1.0,2.0,7.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.0,6.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,8.0,7.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,10.0,99.0,99.0,4.0,2.0,7.0,1.143276738509336,150502845.0
46.0,2.0,14.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,8.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,17.0,5.0,4.0,4.0,2.0,7.0,1.3202796792253062,150502932.0
27.0,1.0,16.0,1.0,4.0,2.0,1.0,2.0,7.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,5.0,4.0,4.0,2.0,3.0,0.953781266702386,150502998.0
18.0,1.0,14.0,2.0,3.0,1.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,98.0,5.0,4.0,2.0,7.0,1.6098044224624561,150503014.0
41.0,1.0,15.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,8.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,6.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,6.0,1.0,8.0,1.0,99.0,99.0,99.0,99.0,99.0,4.0,20.0,98.0,6.0,4.0,2.0,4.0,1.3631577614645485,150503143.0
24.0,2.0,13.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,4.0,2.0,5.0,0.8019809198913932,150503170.0
45.0,1.0,15.0,1.0,3.0,1.0,1.0,1.0,5.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,98.0,2.0,1.0,4.0,1.0,1.0,3.0,19.0,2.0,2.0,4.0,2.0,5.0,1.4136095350073892,150503344.0
54.0,2.0,11.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,4.0,2.0,3.0,0.8472687434177305,150503349.0
59.0,1.0,16.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,19.0,99.0,99.0,4.0,2.0,2.0,0.39008722239582194,150503470.0
60.0,2.0,16.0,2.0,4.0,2.0,1.0,1.0,6.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,19.0,5.0,4.0,4.0,2.0,8.0,0.9188227917823644,150503708.0
37.0,2.0,13.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,98.0,2.0,1.0,3.0,1.0,1.0,1.0,15.0,99.0,99.0,4.0,2.0,7.0,0.8975868456997729,150503782.0
68.0,1.0,15.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,6.0,1.2726284003768837,150503925.0
60.0,2.0,14.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,7.0,1.7867556171196026,150503975.0
70.0,1.0,15.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,6.0,1.2726284003768837,150504328.0
67.0,2.0,16.0,2.0,3.0,2.0,1.0,1.0,9.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,1.7817031944504946,150504335.0
33.0,2.0,14.0,2.0,5.0,2.0,98.0,2.0,1.0,6.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,99.0,6.0,6.0,4.0,2.0,7.0,0.7266083198201032,150504345.0
65.0,2.0,16.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,99.0,99.0,4.0,2.0,6.0,1.9169638287483772,150504411.0
44.0,2.0,16.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,8.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,6.0,0.8685366098542612,150504421.0
58.0,2.0,14.0,2.0,2.0,2.0,1.0,1.0,7.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,99.0,4.0,5.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,98.0,99.0,4.0,2.0,5.0,1.4351641004619295,150504454.0
35.0,2.0,13.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,5.0,0.7918296015416377,150504612.0
60.0,2.0,16.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,8.0,2.0,99.0,1.0,2.0,2.0,1.0,3.0,19.0,4.0,4.0,4.0,2.0,6.0,1.6453452655807157,150504732.0
33.0,1.0,16.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,99.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,3.0,2.0,4.0,2.0,6.0,0.8567807037176491,150504867.0
29.0,1.0,15.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,,,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,7.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,1.2649048086048542,150505010.0
62.0,1.0,11.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,8.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,19.0,5.0,4.0,4.0,2.0,4.0,0.5841811459662198,150505183.0
40.0,2.0,14.0,2.0,4.0,2.0,1.0,1.0,8.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,19.0,99.0,99.0,4.0,2.0,7.0,0.7965170658362727,150505277.0
22.0,1.0,14.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,19.0,6.0,5.0,4.0,2.0,7.0,1.8690432858627686,150505348.0
33.0,2.0,14.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,10.0,5.0,5.0,4.0,2.0,1.0,0.4129169360602168,150505445.0
47.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,17.0,2.0,2.0,4.0,2.0,8.0,1.5158524791110042,150505699.0
46.0,1.0,16.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.0,4.0,4.0,4.0,2.0,1.0,0.9658650117345019,150505888.0
29.0,1.0,15.0,1.0,3.0,2.0,1.0,1.0,8.0,9.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,19.0,5.0,4.0,4.0,2.0,8.0,0.6460558708099042,150505945.0
54.0,1.0,14.0,2.0,4.0,2.0,1.0,1.0,1.0,9.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,98.0,4.0,4.0,2.0,7.0,1.0566852227347934,150505946.0
25.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,5.0,4.0,2.0,5.0,1.7696161657343823,150506109.0
25.0,2.0,14.0,1.0,5.0,2.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,4.0,2.0,6.0,1.4218021961710963,150506278.0
23.0,2.0,14.0,2.0,3.0,2.0,1.0,2.0,4.0,9.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,12.0,98.0,5.0,4.0,2.0,3.0,0.38609151439545036,150506391.0
49.0,2.0,13.0,2.0,4.0,2.0,1.0,1.0,9.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,7.0,2.0,4.0,1.0,99.0,1.0,1.0,2.0,1.0,98.0,99.0,4.0,2.0,7.0,1.3764304685052167,150506443.0
57.0,2.0,16.0,2.0,2.0,2.0,1.0,2.0,6.0,5.0,9.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,,,2.0,2.0,2.0,2.0,1.0,1.0,3.0,10.0,99.0,4.0,4.0,2.0,5.0,1.7884192819471392,150506737.0
55.0,2.0,14.0,2.0,4.0,2.0,1.0,1.0,8.0,5.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,0.8869309156000313,150506859.0
25.0,2.0,14.0,2.0,5.0,3.0,1.0,98.0,6.0,9.0,8.0,1.0,1.0,1.0,99.0,99.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,98.0,1.0,1.0,99.0,1.0,1.0,1.0,19.0,98.0,6.0,4.0,2.0,3.0,0.42080596488099514,150507047.0
59.0,2.0,15.0,1.0,4.0,2.0,1.0,2.0,6.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,16.0,98.0,6.0,4.0,2.0,8.0,0.8493723179437015,150507164.0
20.0,1.0,15.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,6.0,1.0,5.0,98.0,99.0,2.0,1.0,1.0,2.0,3.0,11.0,99.0,99.0,4.0,2.0,6.0,1.6419890619207882,150507261.0
54.0,1.0,12.0,2.0,3.0,2.0,1.0,1.0,6.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,2.0,2.0,1.0829610027648489,150507293.0
22.0,2.0,13.0,1.0,3.0,1.0,2.0,2.0,5.0,7.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,7.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,6.0,6.0,4.0,2.0,7.0,1.3862374514207132,150507362.0
19.0,1.0,14.0,1.0,4.0,2.0,1.0,2.0,1.0,6.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,3.0,7.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,6.0,99.0,99.0,4.0,2.0,5.0,1.9898586365030304,150507547.0
46.0,2.0,14.0,2.0,5.0,2.0,1.0,1.0,5.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,4.0,2.0,5.0,1.53617046349677,150507590.0
27.0,2.0,14.0,2.0,4.0,2.0,1.0,2.0,1.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,98.0,6.0,4.0,2.0,7.0,0.8290937552732646,150507614.0
46.0,2.0,15.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,99.0,99.0,1.0,3.0,2.0,5.0,98.0,99.0,3.0,3.0,1.0,99.0,3.0,10.0,99.0,5.0,4.0,2.0,6.0,1.2356943234634614,150507633.0
