IDADE,FX_ID,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P3,P4,P5_1,P5_2,P5_3,P_PCD_1,P_PCD_2,P_PCD_3,ORIENT,IDENT,RACA_COR,RELIGIAO,REND1,REND2,REGIAO,AMOSTRA,FATOR_POND,ID,TIPO_COLETA
32.0,2.0,1.0,14.0,1.0,5.0,2.0,,3.0,1.0,7.0,4.0,,,1.0,2.0,3.0,19.0,6.0,6.0,7.0,2.0,1.088783652351855,161548077.0,4.0
74.0,5.0,2.0,7.0,2.0,6.0,5.0,2.0,7.0,5.0,6.0,4.0,,,1.0,1.0,2.0,11.0,6.0,6.0,5.0,2.0,1.2960666340792297,161550858.0,4.0
18.0,1.0,1.0,14.0,2.0,4.0,5.0,,5.0,6.0,2.0,4.0,,,1.0,2.0,3.0,20.0,99.0,99.0,5.0,2.0,0.9632826069318392,161550859.0,4.0
26.0,2.0,2.0,15.0,2.0,5.0,1.0,2.0,5.0,9.0,8.0,4.0,,,1.0,1.0,3.0,11.0,5.0,5.0,5.0,2.0,1.6489696407449403,161550860.0,4.0
29.0,2.0,1.0,15.0,1.0,4.0,5.0,,2.0,3.0,5.0,4.0,,,1.0,2.0,2.0,11.0,99.0,99.0,5.0,2.0,1.0668979028241055,161550861.0,4.0
33.0,2.0,1.0,12.0,1.0,6.0,2.0,,6.0,99.0,,4.0,,,1.0,2.0,3.0,4.0,98.0,6.0,7.0,2.0,1.0313001037720304,161551001.0,4.0
28.0,2.0,2.0,14.0,1.0,5.0,3.0,1.0,10.0,6.0,2.0,4.0,,,1.0,1.0,1.0,15.0,6.0,5.0,7.0,2.0,1.097065831520158,161551125.0,4.0
53.0,4.0,1.0,15.0,1.0,3.0,3.0,,9.0,2.0,4.0,4.0,,,1.0,2.0,2.0,1.0,4.0,4.0,6.0,3.0,0.33119873084503887,161551204.0,4.0
26.0,2.0,2.0,11.0,2.0,6.0,1.0,1.0,5.0,6.0,1.0,4.0,,,99.0,99.0,3.0,1.0,98.0,6.0,8.0,2.0,1.2974483837614819,161551676.0,4.0
50.0,4.0,2.0,14.0,1.0,6.0,97.0,3.0,5.0,1.0,10.0,4.0,,,1.0,1.0,3.0,10.0,6.0,6.0,8.0,2.0,0.7071560726679497,161551677.0,4.0
50.0,4.0,2.0,11.0,1.0,5.0,1.0,1.0,9.0,7.0,5.0,4.0,,,1.0,1.0,3.0,1.0,6.0,6.0,7.0,2.0,1.2332921821350362,161554176.0,4.0
61.0,5.0,2.0,11.0,1.0,5.0,97.0,2.0,97.0,,,1.0,,,1.0,1.0,4.0,99.0,6.0,6.0,5.0,2.0,1.144198474405204,161555581.0,4.0
34.0,2.0,1.0,11.0,1.0,5.0,3.0,,10.0,6.0,1.0,4.0,,,1.0,2.0,3.0,1.0,5.0,5.0,5.0,2.0,1.0199588023451798,161555582.0,4.0
45.0,4.0,1.0,14.0,1.0,5.0,97.0,,7.0,1.0,6.0,4.0,,,1.0,2.0,1.0,18.0,4.0,4.0,5.0,2.0,1.6858032268144676,161555583.0,4.0
46.0,4.0,2.0,14.0,1.0,5.0,5.0,1.0,6.0,8.0,5.0,4.0,,,1.0,1.0,1.0,11.0,6.0,6.0,5.0,2.0,1.0634182569809025,161555584.0,4.0
45.0,4.0,1.0,12.0,1.0,5.0,5.0,,6.0,5.0,2.0,4.0,,,1.0,2.0,2.0,99.0,5.0,5.0,5.0,2.0,1.6858032268144676,161555585.0,4.0
63.0,5.0,2.0,11.0,2.0,5.0,5.0,99.0,6.0,5.0,2.0,4.0,,,1.0,1.0,3.0,15.0,98.0,6.0,5.0,2.0,1.3683079817240973,161555586.0,4.0
25.0,2.0,1.0,15.0,2.0,5.0,5.0,,5.0,2.0,6.0,4.0,,,1.0,2.0,2.0,20.0,6.0,5.0,8.0,2.0,0.5367023877521367,161557688.0,4.0
35.0,3.0,1.0,11.0,1.0,5.0,5.0,,1.0,99.0,,4.0,,,99.0,99.0,3.0,11.0,5.0,4.0,8.0,2.0,0.7377749801215158,161557689.0,4.0
45.0,4.0,1.0,12.0,1.0,4.0,3.0,,6.0,8.0,3.0,4.0,,,1.0,2.0,1.0,11.0,6.0,4.0,3.0,2.0,0.46631647180817104,161575487.0,4.0
18.0,1.0,1.0,11.0,2.0,4.0,5.0,,5.0,8.0,9.0,4.0,,,1.0,2.0,2.0,10.0,6.0,4.0,3.0,2.0,0.8790946937257548,161575488.0,4.0
31.0,2.0,2.0,14.0,2.0,4.0,5.0,3.0,7.0,3.0,8.0,4.0,,,3.0,1.0,3.0,1.0,5.0,5.0,3.0,2.0,0.46645388442355784,161575489.0,4.0
51.0,4.0,1.0,7.0,2.0,6.0,3.0,,3.0,1.0,2.0,4.0,,,1.0,2.0,1.0,1.0,6.0,6.0,3.0,2.0,1.0664802965522764,161575490.0,4.0
41.0,3.0,2.0,16.0,1.0,4.0,1.0,1.0,2.0,1.0,7.0,3.0,,,99.0,99.0,3.0,20.0,4.0,4.0,7.0,2.0,1.4429904406470593,161578350.0,4.0
47.0,4.0,2.0,11.0,2.0,5.0,3.0,3.0,2.0,5.0,10.0,4.0,,,1.0,1.0,1.0,6.0,6.0,6.0,4.0,2.0,1.7114251782462255,161582640.0,4.0
47.0,4.0,1.0,9.0,1.0,6.0,3.0,,2.0,9.0,7.0,4.0,,,1.0,99.0,3.0,19.0,6.0,6.0,7.0,2.0,1.413267206841405,161587083.0,4.0
35.0,3.0,2.0,14.0,2.0,4.0,3.0,1.0,4.0,7.0,9.0,4.0,,,1.0,1.0,3.0,10.0,98.0,6.0,7.0,2.0,1.7757143979584986,161590351.0,4.0
54.0,4.0,2.0,9.0,2.0,5.0,3.0,1.0,1.0,2.0,7.0,4.0,,,1.0,1.0,3.0,11.0,98.0,6.0,7.0,2.0,1.2560950449502581,161594481.0,4.0
19.0,1.0,1.0,14.0,1.0,5.0,5.0,,8.0,6.0,3.0,4.0,,,3.0,2.0,1.0,20.0,6.0,6.0,7.0,2.0,1.7274636062417676,161594877.0,4.0
52.0,4.0,1.0,11.0,1.0,5.0,5.0,,2.0,3.0,5.0,4.0,,,1.0,2.0,1.0,1.0,6.0,5.0,7.0,2.0,1.492041187221706,161594878.0,4.0
46.0,4.0,2.0,11.0,1.0,5.0,5.0,99.0,8.0,6.0,10.0,4.0,,,99.0,1.0,1.0,1.0,5.0,5.0,7.0,2.0,1.2332921821350362,161594879.0,4.0
22.0,1.0,1.0,9.0,2.0,4.0,4.0,,2.0,3.0,6.0,4.0,,,1.0,2.0,3.0,20.0,98.0,4.0,7.0,2.0,1.3078012898596842,161594880.0,4.0
66.0,5.0,1.0,1.0,1.0,6.0,4.0,,97.0,,,4.0,,,99.0,2.0,3.0,10.0,6.0,6.0,7.0,2.0,1.1297060436354136,161594881.0,4.0
66.0,5.0,2.0,9.0,2.0,5.0,3.0,3.0,6.0,5.0,7.0,4.0,,,99.0,99.0,1.0,1.0,6.0,6.0,7.0,2.0,0.9510926413667607,161595310.0,4.0
40.0,3.0,1.0,8.0,1.0,6.0,4.0,,1.0,3.0,5.0,4.0,,,99.0,99.0,3.0,11.0,5.0,4.0,7.0,2.0,1.9269778830009916,161596103.0,4.0
22.0,1.0,1.0,12.0,2.0,4.0,2.0,,99.0,,,4.0,,,1.0,2.0,1.0,19.0,6.0,6.0,7.0,2.0,1.0758616094115176,161600563.0,4.0
50.0,4.0,1.0,11.0,1.0,5.0,3.0,,6.0,5.0,3.0,4.0,,,1.0,2.0,3.0,1.0,6.0,6.0,7.0,2.0,1.492041187221706,161600897.0,4.0
17.0,1.0,2.0,13.0,1.0,6.0,5.0,3.0,1.0,5.0,10.0,4.0,,,1.0,1.0,3.0,10.0,6.0,5.0,7.0,2.0,0.8695353730070905,161601332.0,4.0
49.0,4.0,1.0,7.0,1.0,5.0,5.0,,3.0,1.0,2.0,4.0,,,1.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,0.7830098675329121,161602816.0,4.0
71.0,5.0,1.0,10.0,2.0,6.0,5.0,,2.0,7.0,5.0,4.0,,,1.0,2.0,2.0,1.0,6.0,5.0,2.0,2.0,1.6118957108447973,161602817.0,4.0
55.0,4.0,2.0,15.0,1.0,5.0,96.0,5.0,9.0,10.0,6.0,4.0,,,1.0,1.0,3.0,15.0,5.0,4.0,3.0,2.0,0.7463499590344085,161602818.0,4.0
26.0,2.0,2.0,11.0,2.0,5.0,3.0,1.0,7.0,5.0,8.0,4.0,,,1.0,1.0,1.0,10.0,6.0,6.0,3.0,2.0,0.5166651829878589,161602819.0,4.0
37.0,3.0,2.0,14.0,1.0,5.0,3.0,1.0,4.0,3.0,6.0,2.0,,,1.0,1.0,3.0,2.0,6.0,5.0,5.0,2.0,0.7240788110624651,161603461.0,4.0
16.0,1.0,1.0,13.0,2.0,6.0,3.0,,4.0,8.0,2.0,4.0,,,1.0,2.0,5.0,12.0,98.0,6.0,5.0,2.0,0.8846016580679914,161603462.0,4.0
33.0,2.0,2.0,14.0,2.0,5.0,3.0,1.0,5.0,9.0,6.0,2.0,,,1.0,99.0,3.0,19.0,98.0,5.0,5.0,2.0,1.4033691967198691,161603463.0,4.0
43.0,3.0,2.0,11.0,1.0,5.0,5.0,1.0,4.0,8.0,10.0,4.0,,,1.0,1.0,3.0,1.0,6.0,5.0,5.0,2.0,1.1452486040863008,161603464.0,4.0
45.0,4.0,1.0,11.0,1.0,5.0,3.0,,4.0,8.0,10.0,98.0,,,99.0,2.0,2.0,99.0,5.0,5.0,5.0,2.0,0.9899302692579269,161603465.0,4.0
61.0,5.0,2.0,8.0,2.0,5.0,5.0,1.0,5.0,8.0,3.0,4.0,,,1.0,1.0,3.0,99.0,5.0,5.0,5.0,2.0,1.3683079817240973,161603466.0,4.0
32.0,2.0,1.0,6.0,2.0,5.0,1.0,,10.0,2.0,4.0,2.0,,,99.0,2.0,2.0,20.0,98.0,6.0,8.0,2.0,1.01207150635794,161603495.0,4.0
46.0,4.0,1.0,14.0,2.0,4.0,3.0,,6.0,9.0,10.0,4.0,,,1.0,99.0,3.0,10.0,98.0,5.0,8.0,2.0,0.33990552331470236,161603496.0,4.0
46.0,4.0,2.0,14.0,2.0,5.0,1.0,1.0,5.0,6.0,10.0,4.0,,,1.0,1.0,2.0,2.0,98.0,6.0,7.0,2.0,1.754150763396738,161604783.0,4.0
38.0,3.0,1.0,5.0,1.0,6.0,5.0,,2.0,5.0,6.0,4.0,,,1.0,2.0,3.0,19.0,5.0,5.0,7.0,2.0,1.9269778830009916,161605214.0,4.0
66.0,5.0,1.0,11.0,2.0,5.0,3.0,,2.0,4.0,6.0,4.0,,,1.0,3.0,3.0,11.0,5.0,5.0,5.0,2.0,1.0965254548672,161609176.0,4.0
40.0,3.0,1.0,8.0,1.0,5.0,5.0,,5.0,1.0,6.0,2.0,,,1.0,2.0,2.0,1.0,99.0,99.0,5.0,2.0,1.7686645855235443,161609431.0,4.0
46.0,4.0,2.0,10.0,1.0,5.0,5.0,1.0,5.0,6.0,2.0,4.0,,,1.0,1.0,3.0,20.0,99.0,99.0,5.0,2.0,1.6819692218036744,161609432.0,4.0
73.0,5.0,2.0,7.0,2.0,5.0,5.0,2.0,1.0,9.0,6.0,4.0,,,1.0,1.0,2.0,11.0,99.0,99.0,5.0,2.0,1.3683079817240973,161609433.0,4.0
40.0,3.0,2.0,15.0,1.0,6.0,3.0,3.0,5.0,6.0,10.0,4.0,,,1.0,1.0,1.0,1.0,6.0,6.0,3.0,2.0,0.5570307312038068,161617378.0,4.0
16.0,1.0,1.0,10.0,1.0,5.0,3.0,,8.0,10.0,6.0,4.0,,,1.0,2.0,3.0,19.0,6.0,99.0,3.0,2.0,0.5927125020611967,161617379.0,4.0
19.0,1.0,2.0,14.0,1.0,5.0,3.0,1.0,10.0,8.0,4.0,4.0,,,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,0.6102433615169548,161617380.0,4.0
44.0,3.0,1.0,11.0,2.0,4.0,3.0,,1.0,10.0,7.0,4.0,,,1.0,2.0,3.0,1.0,98.0,6.0,7.0,2.0,1.2670121050391476,161636723.0,4.0
20.0,1.0,2.0,14.0,2.0,6.0,1.0,1.0,1.0,7.0,4.0,4.0,,,1.0,1.0,1.0,19.0,6.0,6.0,7.0,2.0,0.8856125817260639,161639176.0,4.0
56.0,4.0,1.0,8.0,1.0,6.0,5.0,,2.0,5.0,10.0,4.0,,,99.0,99.0,3.0,1.0,6.0,4.0,7.0,2.0,1.413267206841405,161640112.0,4.0
42.0,3.0,2.0,7.0,1.0,5.0,3.0,1.0,10.0,5.0,6.0,1.0,,,1.0,1.0,3.0,10.0,6.0,6.0,7.0,2.0,1.2103827849613977,161642064.0,4.0
62.0,5.0,1.0,12.0,1.0,5.0,5.0,,7.0,6.0,10.0,4.0,,,1.0,2.0,2.0,1.0,6.0,6.0,7.0,2.0,0.9811527634856878,161642256.0,4.0
47.0,4.0,2.0,1.0,2.0,6.0,1.0,1.0,5.0,7.0,6.0,4.0,,,99.0,1.0,3.0,2.0,98.0,99.0,7.0,2.0,1.1897781045908857,161643893.0,4.0
70.0,5.0,1.0,7.0,2.0,6.0,1.0,,5.0,9.0,10.0,4.0,,,1.0,2.0,3.0,2.0,6.0,6.0,7.0,2.0,0.6821242928724778,161644105.0,4.0
53.0,4.0,1.0,7.0,1.0,6.0,1.0,,7.0,5.0,10.0,4.0,,,1.0,2.0,4.0,1.0,5.0,5.0,7.0,2.0,1.413267206841405,161645889.0,4.0
27.0,2.0,1.0,7.0,1.0,6.0,5.0,,7.0,1.0,5.0,4.0,,,99.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,0.4713431413248449,161648470.0,4.0
25.0,2.0,1.0,11.0,1.0,5.0,3.0,,8.0,5.0,4.0,4.0,,,99.0,2.0,3.0,20.0,99.0,99.0,2.0,2.0,0.49761529650355074,161648471.0,4.0
38.0,3.0,2.0,1.0,2.0,6.0,1.0,4.0,5.0,99.0,,4.0,,,1.0,99.0,3.0,10.0,99.0,99.0,2.0,2.0,0.5623916342759501,161648472.0,4.0
39.0,3.0,2.0,14.0,2.0,5.0,3.0,1.0,3.0,10.0,6.0,4.0,,,1.0,1.0,3.0,1.0,6.0,99.0,2.0,2.0,0.5161929380828038,161648473.0,4.0
20.0,1.0,2.0,9.0,2.0,5.0,5.0,3.0,2.0,10.0,97.0,4.0,,,4.0,1.0,3.0,11.0,99.0,99.0,2.0,2.0,0.7389138054202404,161648474.0,4.0
51.0,4.0,1.0,1.0,1.0,5.0,5.0,,6.0,1.0,5.0,4.0,,,99.0,99.0,3.0,1.0,99.0,99.0,2.0,2.0,0.2707984257449858,161648475.0,4.0
55.0,4.0,1.0,10.0,2.0,6.0,5.0,,10.0,6.0,7.0,4.0,,,99.0,2.0,3.0,11.0,6.0,6.0,2.0,2.0,0.3122078756884702,161648476.0,4.0
23.0,1.0,1.0,10.0,1.0,5.0,5.0,,2.0,6.0,99.0,4.0,,,1.0,2.0,1.0,16.0,6.0,99.0,2.0,2.0,0.4699582726620329,161648477.0,4.0
46.0,4.0,1.0,12.0,1.0,5.0,2.0,,5.0,8.0,1.0,4.0,,,1.0,2.0,1.0,2.0,6.0,6.0,7.0,2.0,1.227426402955181,161649389.0,4.0
41.0,3.0,2.0,14.0,2.0,5.0,3.0,1.0,8.0,6.0,5.0,4.0,,,99.0,1.0,1.0,10.0,98.0,6.0,3.0,2.0,0.5350172659892501,161650689.0,4.0
23.0,1.0,2.0,14.0,1.0,4.0,1.0,1.0,6.0,8.0,2.0,4.0,,,1.0,1.0,3.0,1.0,6.0,5.0,3.0,2.0,0.6294373405519602,161650690.0,4.0
22.0,1.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,3.0,6.0,4.0,,,99.0,1.0,1.0,19.0,98.0,6.0,3.0,2.0,0.7526519924501046,161650691.0,4.0
25.0,2.0,2.0,14.0,1.0,5.0,3.0,3.0,7.0,5.0,8.0,4.0,,,1.0,1.0,2.0,10.0,6.0,6.0,3.0,2.0,0.36666387380362964,161650692.0,4.0
35.0,3.0,1.0,1.0,2.0,5.0,5.0,,6.0,97.0,,4.0,,,1.0,2.0,2.0,1.0,98.0,99.0,8.0,2.0,0.6172678829874813,161650755.0,4.0
45.0,4.0,1.0,14.0,2.0,5.0,3.0,,5.0,6.0,9.0,4.0,,,1.0,2.0,2.0,16.0,98.0,99.0,8.0,2.0,0.32954048923098633,161650756.0,4.0
64.0,5.0,1.0,13.0,2.0,5.0,3.0,,6.0,7.0,3.0,4.0,,,1.0,2.0,2.0,2.0,98.0,6.0,7.0,2.0,0.592426798779296,161652621.0,4.0
61.0,5.0,1.0,12.0,1.0,5.0,2.0,,6.0,99.0,,4.0,,,99.0,99.0,3.0,1.0,5.0,5.0,7.0,2.0,0.9811527634856878,161688630.0,4.0
57.0,4.0,2.0,6.0,2.0,4.0,3.0,1.0,3.0,5.0,7.0,4.0,,,1.0,1.0,1.0,10.0,98.0,5.0,1.0,2.0,0.49846383642468534,161705051.0,4.0
49.0,4.0,2.0,12.0,2.0,3.0,5.0,1.0,8.0,5.0,6.0,4.0,,,1.0,1.0,1.0,16.0,99.0,99.0,3.0,3.0,1.2763321757517352,161705374.0,4.0
30.0,2.0,2.0,16.0,1.0,3.0,5.0,3.0,6.0,1.0,7.0,4.0,,,1.0,1.0,1.0,1.0,99.0,99.0,1.0,3.0,0.41696037617033155,161706106.0,4.0
31.0,2.0,2.0,16.0,2.0,3.0,3.0,1.0,6.0,10.0,7.0,3.0,,,1.0,1.0,1.0,1.0,99.0,99.0,7.0,3.0,1.738301749408632,161707304.0,4.0
29.0,2.0,2.0,15.0,1.0,3.0,3.0,2.0,4.0,2.0,7.0,1.0,,,2.0,3.0,2.0,18.0,6.0,6.0,1.0,3.0,0.41696037617033155,161710229.0,4.0
69.0,5.0,2.0,16.0,2.0,2.0,5.0,4.0,6.0,2.0,3.0,4.0,,,1.0,1.0,4.0,1.0,5.0,4.0,8.0,3.0,0.7055734484834709,161711111.0,4.0
64.0,5.0,1.0,5.0,1.0,4.0,5.0,,97.0,,,2.0,,,99.0,99.0,3.0,11.0,99.0,99.0,2.0,2.0,1.4420776974688012,161711213.0,4.0
47.0,4.0,2.0,12.0,2.0,5.0,1.0,99.0,8.0,1.0,6.0,4.0,,,99.0,99.0,1.0,10.0,98.0,99.0,2.0,2.0,1.046685965772965,161711214.0,4.0
52.0,4.0,2.0,10.0,1.0,4.0,1.0,1.0,10.0,6.0,7.0,4.0,,,99.0,99.0,1.0,1.0,99.0,99.0,2.0,2.0,1.411672841283872,161711215.0,4.0
62.0,5.0,2.0,14.0,2.0,5.0,3.0,1.0,1.0,5.0,10.0,4.0,,,1.0,1.0,3.0,15.0,6.0,6.0,5.0,2.0,0.8651072029592319,161712689.0,4.0
47.0,4.0,2.0,14.0,2.0,5.0,5.0,4.0,3.0,7.0,8.0,2.0,,,99.0,1.0,3.0,18.0,6.0,5.0,5.0,2.0,1.2717056712512265,161712690.0,4.0
45.0,4.0,1.0,14.0,1.0,5.0,4.0,,4.0,10.0,5.0,4.0,,,1.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,1.6858032268144676,161712691.0,4.0
60.0,5.0,1.0,9.0,1.0,5.0,3.0,,1.0,9.0,99.0,3.0,,,2.0,2.0,1.0,20.0,6.0,6.0,5.0,2.0,1.8136513147131847,161712692.0,4.0
40.0,3.0,1.0,11.0,1.0,5.0,1.0,,2.0,10.0,9.0,4.0,,,1.0,2.0,3.0,19.0,4.0,4.0,5.0,2.0,1.7686645855235443,161712693.0,4.0
46.0,4.0,1.0,13.0,1.0,5.0,5.0,,6.0,5.0,8.0,4.0,,,1.0,2.0,2.0,1.0,6.0,5.0,5.0,2.0,1.6858032268144676,161712858.0,4.0
61.0,5.0,2.0,11.0,2.0,5.0,3.0,3.0,6.0,5.0,2.0,4.0,,,1.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,1.3683079817240973,161712859.0,4.0
74.0,5.0,2.0,7.0,2.0,5.0,1.0,1.0,10.0,6.0,7.0,4.0,,,1.0,1.0,2.0,2.0,6.0,6.0,5.0,2.0,1.3683079817240973,161712860.0,4.0
54.0,4.0,2.0,14.0,1.0,5.0,5.0,2.0,5.0,6.0,2.0,4.0,,,3.0,3.0,3.0,15.0,5.0,4.0,5.0,2.0,1.0634182569809025,161712861.0,4.0
70.0,5.0,2.0,6.0,2.0,5.0,1.0,1.0,1.0,10.0,4.0,4.0,,,99.0,99.0,2.0,11.0,6.0,6.0,5.0,2.0,1.3683079817240973,161712862.0,4.0
65.0,5.0,2.0,16.0,2.0,2.0,97.0,1.0,4.0,10.0,7.0,4.0,,,1.0,1.0,1.0,1.0,99.0,99.0,1.0,3.0,0.2588937520043979,161714845.0,4.0
60.0,5.0,2.0,16.0,2.0,3.0,5.0,5.0,5.0,6.0,7.0,4.0,,,1.0,1.0,1.0,15.0,99.0,99.0,8.0,3.0,0.7055734484834709,161734110.0,4.0
32.0,2.0,2.0,16.0,1.0,3.0,5.0,3.0,9.0,6.0,7.0,4.0,,,1.0,1.0,2.0,2.0,98.0,5.0,1.0,3.0,0.41696037617033155,161736840.0,4.0
27.0,2.0,2.0,16.0,1.0,2.0,3.0,1.0,6.0,7.0,9.0,4.0,,,1.0,1.0,1.0,19.0,99.0,99.0,2.0,3.0,0.9286532429511172,161744397.0,4.0
65.0,5.0,2.0,16.0,1.0,2.0,3.0,1.0,2.0,8.0,10.0,4.0,,,1.0,1.0,1.0,1.0,3.0,2.0,8.0,3.0,0.6066285570875872,161745417.0,4.0
55.0,4.0,2.0,16.0,1.0,2.0,5.0,4.0,6.0,8.0,2.0,4.0,,,1.0,1.0,1.0,14.0,3.0,3.0,1.0,3.0,0.5394463021914948,161758432.0,4.0
44.0,3.0,2.0,14.0,2.0,3.0,1.0,2.0,6.0,4.0,7.0,4.0,,,99.0,1.0,3.0,13.0,5.0,5.0,5.0,3.0,1.627636525395303,161760636.0,4.0
18.0,1.0,1.0,14.0,2.0,3.0,5.0,,99.0,,,98.0,,,99.0,99.0,1.0,20.0,99.0,99.0,3.0,3.0,0.9249950169760025,161763698.0,4.0
23.0,1.0,1.0,13.0,1.0,5.0,3.0,,7.0,6.0,9.0,4.0,,,1.0,2.0,3.0,11.0,6.0,5.0,5.0,2.0,1.5446829619543505,161763740.0,4.0
62.0,5.0,1.0,11.0,2.0,5.0,1.0,,7.0,6.0,8.0,4.0,,,1.0,2.0,3.0,99.0,6.0,5.0,5.0,2.0,1.0965254548672,161763741.0,4.0
68.0,5.0,1.0,8.0,2.0,5.0,5.0,,6.0,5.0,2.0,4.0,,,1.0,2.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0965254548672,161763742.0,4.0
30.0,2.0,2.0,14.0,1.0,5.0,5.0,5.0,8.0,6.0,7.0,4.0,,,1.0,1.0,3.0,1.0,5.0,5.0,5.0,2.0,1.173517157950709,161763743.0,4.0
23.0,1.0,2.0,16.0,1.0,3.0,97.0,99.0,99.0,,,98.0,,,99.0,99.0,1.0,99.0,5.0,4.0,8.0,3.0,0.4577370034813513,161766838.0,4.0
19.0,1.0,1.0,14.0,2.0,3.0,97.0,,99.0,,,98.0,,,1.0,96.0,1.0,1.0,98.0,99.0,3.0,3.0,0.9249950169760025,161767023.0,4.0
49.0,4.0,2.0,14.0,1.0,5.0,97.0,1.0,10.0,7.0,2.0,4.0,,,1.0,1.0,3.0,16.0,6.0,6.0,5.0,2.0,1.0634182569809025,161767778.0,4.0
55.0,4.0,1.0,16.0,1.0,2.0,5.0,,9.0,2.0,6.0,4.0,,,1.0,2.0,1.0,15.0,3.0,3.0,1.0,3.0,0.20680255471837455,161768043.0,4.0
65.0,5.0,1.0,16.0,1.0,2.0,5.0,,1.0,10.0,2.0,4.0,,,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,0.34924573382593754,161768463.0,4.0
30.0,2.0,2.0,16.0,1.0,3.0,5.0,4.0,99.0,,,4.0,,,1.0,1.0,1.0,20.0,4.0,2.0,2.0,3.0,0.9286532429511172,161768549.0,4.0
61.0,5.0,2.0,16.0,1.0,3.0,97.0,1.0,9.0,3.0,7.0,4.0,,,2.0,1.0,1.0,18.0,3.0,3.0,8.0,3.0,0.6066285570875872,161769783.0,4.0
49.0,4.0,1.0,14.0,1.0,4.0,5.0,,4.0,10.0,6.0,4.0,,,99.0,5.0,3.0,1.0,99.0,99.0,2.0,2.0,0.5343928073863287,161769883.0,4.0
62.0,5.0,2.0,12.0,2.0,5.0,5.0,99.0,4.0,8.0,10.0,2.0,,,99.0,99.0,2.0,18.0,99.0,99.0,2.0,2.0,0.33012553705578224,161769884.0,4.0
66.0,5.0,2.0,7.0,1.0,5.0,1.0,2.0,8.0,10.0,99.0,4.0,,,99.0,99.0,1.0,1.0,99.0,99.0,2.0,2.0,0.4316654996564253,161769885.0,4.0
66.0,5.0,2.0,13.0,1.0,5.0,5.0,1.0,8.0,10.0,6.0,3.0,,,1.0,1.0,2.0,15.0,99.0,99.0,2.0,2.0,0.3752874284781897,161769886.0,4.0
62.0,5.0,1.0,15.0,1.0,5.0,5.0,,5.0,97.0,,4.0,,,99.0,2.0,3.0,1.0,5.0,4.0,7.0,2.0,0.9769140644125037,161770666.0,4.0
55.0,4.0,1.0,14.0,1.0,6.0,5.0,,5.0,6.0,99.0,4.0,,,99.0,2.0,3.0,1.0,5.0,5.0,7.0,2.0,1.1626230555591912,161770667.0,4.0
68.0,5.0,1.0,14.0,1.0,5.0,97.0,,6.0,97.0,,4.0,,,1.0,1.0,1.0,20.0,6.0,6.0,7.0,2.0,0.9811527634856878,161770668.0,4.0
60.0,5.0,1.0,14.0,1.0,5.0,5.0,,1.0,6.0,10.0,4.0,,,99.0,99.0,3.0,1.0,6.0,6.0,7.0,2.0,0.9811527634856878,161770669.0,4.0
44.0,3.0,2.0,11.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,,,1.0,1.0,3.0,1.0,99.0,99.0,5.0,2.0,1.1452486040863008,161770725.0,4.0
62.0,5.0,2.0,8.0,1.0,6.0,1.0,2.0,9.0,1.0,10.0,4.0,,,1.0,1.0,1.0,16.0,6.0,6.0,5.0,2.0,1.0837892384230507,161770726.0,4.0
52.0,4.0,2.0,14.0,1.0,4.0,1.0,1.0,5.0,2.0,9.0,4.0,,,1.0,1.0,2.0,11.0,5.0,4.0,5.0,2.0,1.0968659419818407,161770727.0,4.0
62.0,5.0,2.0,9.0,2.0,5.0,5.0,1.0,5.0,6.0,2.0,4.0,,,4.0,99.0,3.0,15.0,6.0,5.0,5.0,2.0,1.3683079817240973,161771479.0,4.0
26.0,2.0,1.0,14.0,1.0,5.0,5.0,,5.0,1.0,6.0,2.0,3.0,,1.0,2.0,1.0,20.0,6.0,6.0,5.0,2.0,1.7369403619714157,161771480.0,4.0
31.0,2.0,1.0,14.0,1.0,5.0,5.0,,6.0,8.0,10.0,4.0,,,1.0,2.0,3.0,20.0,6.0,6.0,5.0,2.0,1.7369403619714157,161771481.0,4.0
36.0,3.0,2.0,15.0,2.0,3.0,3.0,99.0,6.0,5.0,2.0,1.0,,,1.0,1.0,1.0,10.0,6.0,4.0,5.0,3.0,1.9124854833764622,161771493.0,4.0
62.0,5.0,2.0,16.0,2.0,2.0,3.0,3.0,10.0,3.0,7.0,4.0,,,1.0,1.0,1.0,1.0,98.0,2.0,8.0,3.0,0.7055734484834709,161772012.0,4.0
68.0,5.0,1.0,14.0,2.0,5.0,3.0,,4.0,97.0,,4.0,,,4.0,2.0,2.0,3.0,6.0,6.0,7.0,2.0,0.592426798779296,161773002.0,4.0
