IDADE,FX_ID,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P1,P2,P3,P4,P5,P6,P7_1,P7_2,P8,P9,P10A,P10B,P10C,P10D,P10E,P10F,P10G,P10H,P10I,P10J,P10K,P10L,P10M,P11_1,P11_2,P11_3,P12,P13,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_98,P18,P19,P20_1,P20_2,P20_3,P20_4,P20_5,P20_6,P20_7,P20_8,P20_9,P20_10,P20_11,P20_12,P20_13,P20_97,P20_99,P21A,P21B,P22_1,P22_2,P22_3,P22_4,P22_5,P22_6,P22_7,P22_8,P22_9,P22_10,P22_11,P22_12,P22_13,P22_14,P22_15,P22_99,P23_1,P23_2,P23_3,P23_4,P23_5,P23_6,P23_7,P23_8,P23_9,P23_10,P23_11,P23_12,P23_13,P23_14,P23_15,P23_16,P23_17,P23_99,RACA_COR,RELIGIAO,REND1,REND2,REGIAO_SP,TIPO_COLETA,AMOSTRA,FATOR_POND,ID,Nquest
19.0,1.0,2.0,14.0,1.0,4.0,8.0,1.0,2.0,1.0,99.0,10.0,9.0,10.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,99.0,,,5.0,2.0,2.0,5.0,1.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,1.0,2.0,,,,,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,,2.0,,4.0,,6.0,7.0,8.0,9.0,,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,2.0,99.0,6.0,5.0,5.0,4.0,2.0,1.74385133602389,4848051.0,696.0
49.0,4.0,2.0,14.0,2.0,4.0,7.0,4.0,3.0,1.0,2.0,5.0,97.0,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0,99.0,,,4.0,4.0,2.0,4.0,4.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,8.0,9.0,10.0,11.0,,,,,,,,,4.0,,,,8.0,,,,,13.0,14.0,15.0,,17.0,,1.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0803656587679056,4848471.0,701.0
38.0,3.0,2.0,16.0,1.0,4.0,2.0,5.0,3.0,1.0,2.0,4.0,11.0,9.0,5.0,5.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,,,5.0,5.0,3.0,5.0,5.0,,,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,99.0,99.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,1.0,10.0,99.0,99.0,4.0,4.0,2.0,1.107242219254326,4836903.0,51.0
51.0,4.0,2.0,16.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,12.0,11.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,97.0,,,5.0,5.0,2.0,4.0,4.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,4.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,0.825769191099068,4837914.0,132.0
53.0,4.0,1.0,16.0,1.0,3.0,3.0,4.0,3.0,1.0,99.0,9.0,11.0,9.0,7.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,97.0,,,5.0,5.0,2.0,5.0,5.0,,2.0,,,,,,1.0,99.0,,,,,,,,,,,,,,97.0,,3.0,5.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,0.74097231621054,4839179.0,230.0
48.0,4.0,1.0,15.0,1.0,3.0,3.0,5.0,3.0,1.0,13.0,1.0,5.0,11.0,1.0,1.0,2.0,2.0,1.0,2.0,99.0,1.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,97.0,,,4.0,4.0,3.0,4.0,4.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,1.0,13.0,4.0,4.0,3.0,4.0,2.0,0.8787120850380996,4842010.0,455.0
63.0,5.0,2.0,15.0,2.0,4.0,6.0,4.0,2.0,2.0,9.0,9.0,11.0,9.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,97.0,,,3.0,3.0,2.0,5.0,5.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,4.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,1.0,1.0,5.0,4.0,2.0,4.0,2.0,1.9492017315176788,4845851.0,639.0
33.0,2.0,2.0,15.0,1.0,4.0,8.0,4.0,2.0,1.0,9.0,9.0,3.0,16.0,5.0,7.0,2.0,99.0,1.0,1.0,99.0,2.0,99.0,99.0,1.0,99.0,99.0,99.0,99.0,97.0,,,5.0,5.0,2.0,5.0,3.0,,2.0,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,99.0,3.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,2.0,19.0,6.0,5.0,3.0,4.0,2.0,0.5393960378999373,4852079.0,757.0
45.0,4.0,1.0,14.0,1.0,2.0,6.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,7.0,10.0,1.0,2.0,2.0,2.0,99.0,99.0,99.0,2.0,1.0,99.0,2.0,99.0,99.0,18.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,,,,,6.0,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,1.0,99.0,99.0,3.0,4.0,2.0,0.9379941277132647,4836499.0,2.0
63.0,5.0,2.0,14.0,1.0,2.0,10.0,3.0,1.0,2.0,2.0,9.0,13.0,2.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,17.0,12.0,1.0,1.0,2.0,1.0,1.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,,,4.0,,,,,9.0,,,,,14.0,,,,,,,,,,,,10.0,,,,,,,,,1.0,10.0,6.0,3.0,5.0,4.0,2.0,1.3945391874132183,4836542.0,7.0
52.0,4.0,2.0,14.0,1.0,3.0,7.0,2.0,1.0,1.0,8.0,4.0,1.0,3.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,15.0,3.0,18.0,2.0,99.0,2.0,3.0,3.0,1.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,13.0,4.0,4.0,5.0,4.0,2.0,1.1062574854429756,4836560.0,11.0
53.0,4.0,1.0,14.0,1.0,4.0,5.0,4.0,3.0,1.0,11.0,4.0,11.0,8.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,13.0,10.0,,4.0,4.0,1.0,4.0,3.0,1.0,,3.0,4.0,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,2.0,5.0,,,,,,,,8.0,9.0,10.0,,,,14.0,,,,,,,,,,8.0,9.0,,11.0,,13.0,,15.0,,,,1.0,3.0,5.0,4.0,1.0,4.0,2.0,0.29089756594556293,4836681.0,20.0
59.0,5.0,1.0,16.0,1.0,2.0,7.0,2.0,1.0,1.0,11.0,9.0,1.0,2.0,7.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,10.0,17.0,3.0,3.0,2.0,5.0,2.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,3.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,1.0,15.0,5.0,4.0,1.0,4.0,2.0,0.25300640201399816,4836693.0,23.0
43.0,3.0,1.0,14.0,1.0,1.0,7.0,3.0,2.0,1.0,8.0,1.0,4.0,7.0,7.0,10.0,2.0,2.0,1.0,1.0,2.0,1.0,99.0,2.0,1.0,2.0,2.0,99.0,2.0,17.0,14.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,3.0,99.0,,,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,,,,,,,,,9.0,10.0,11.0,12.0,,14.0,15.0,16.0,,,1.0,20.0,4.0,2.0,1.0,4.0,2.0,0.22198177571209202,4836727.0,26.0
53.0,4.0,1.0,16.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,9.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,97.0,,,5.0,5.0,2.0,5.0,3.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,0.2651675851878319,4836770.0,29.0
28.0,2.0,2.0,15.0,2.0,4.0,5.0,3.0,2.0,1.0,12.0,5.0,9.0,11.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,97.0,,,4.0,5.0,3.0,4.0,3.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,4.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,11.0,,,14.0,15.0,,,,1.0,1.0,6.0,6.0,3.0,4.0,2.0,0.35099894557289707,4836787.0,33.0
30.0,2.0,1.0,16.0,1.0,4.0,10.0,3.0,99.0,1.0,99.0,9.0,99.0,,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,97.0,,,2.0,3.0,2.0,4.0,3.0,,,,,5.0,,,1.0,2.0,,,,,,,,,,,,,,97.0,,5.0,3.0,,,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,,,,,,,,,,8.0,9.0,10.0,,12.0,13.0,14.0,15.0,,17.0,,1.0,19.0,4.0,3.0,4.0,4.0,2.0,1.6223084344113388,4836891.0,47.0
37.0,3.0,1.0,16.0,1.0,3.0,6.0,3.0,2.0,1.0,12.0,9.0,3.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,99.0,,,4.0,3.0,2.0,4.0,3.0,1.0,,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,3.0,,,,4.0,,6.0,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,,,,4.0,,,,,9.0,,,12.0,13.0,14.0,15.0,,17.0,,4.0,16.0,3.0,3.0,3.0,4.0,2.0,0.6614011556297431,4837015.0,61.0
63.0,5.0,1.0,14.0,2.0,2.0,6.0,4.0,2.0,1.0,8.0,2.0,3.0,15.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,,,3.0,3.0,2.0,3.0,3.0,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,,,,,6.0,,,,10.0,,12.0,13.0,,15.0,,,,,,,,,,9.0,,11.0,,13.0,14.0,,,,,1.0,1.0,4.0,3.0,1.0,4.0,2.0,0.3611359190935653,4837035.0,62.0
33.0,2.0,1.0,16.0,1.0,2.0,7.0,4.0,2.0,1.0,8.0,13.0,11.0,3.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,97.0,,,3.0,3.0,2.0,3.0,3.0,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,3.0,2.0,,,,4.0,,,,8.0,9.0,,11.0,12.0,,14.0,15.0,,,2.0,,4.0,,,,8.0,9.0,,11.0,12.0,13.0,,15.0,16.0,,,1.0,18.0,3.0,3.0,3.0,4.0,2.0,0.4067768318236345,4837102.0,70.0
33.0,2.0,1.0,16.0,1.0,4.0,3.0,5.0,3.0,1.0,9.0,4.0,3.0,11.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,97.0,,,4.0,5.0,2.0,5.0,5.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,4.0,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,,,,4.0,,,,8.0,9.0,,11.0,12.0,13.0,,15.0,16.0,,,1.0,1.0,99.0,6.0,1.0,4.0,2.0,0.6252930726692812,4837152.0,76.0
49.0,4.0,2.0,16.0,1.0,3.0,6.0,3.0,2.0,1.0,11.0,8.0,11.0,3.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,2.0,99.0,2.0,2.0,1.0,2.0,10.0,,,3.0,4.0,2.0,4.0,3.0,,,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,2.0,,,,,,,,,9.0,10.0,11.0,12.0,,14.0,15.0,,,,,,,,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,,,1.0,15.0,5.0,4.0,4.0,4.0,2.0,1.7893793264844229,4837178.0,78.0
68.0,5.0,1.0,13.0,1.0,2.0,8.0,4.0,1.0,2.0,13.0,9.0,4.0,13.0,8.0,8.0,99.0,2.0,1.0,1.0,99.0,1.0,99.0,99.0,1.0,99.0,99.0,2.0,2.0,17.0,3.0,8.0,3.0,3.0,2.0,3.0,3.0,,,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,,,,,,,,,,,9.0,10.0,11.0,12.0,13.0,,15.0,,17.0,,1.0,1.0,4.0,3.0,1.0,4.0,2.0,0.2731851955212375,4837237.0,83.0
43.0,3.0,2.0,16.0,2.0,1.0,4.0,4.0,3.0,1.0,11.0,2.0,6.0,7.0,6.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,99.0,2.0,1.0,2.0,2.0,15.0,14.0,,4.0,99.0,2.0,5.0,3.0,,,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,4.0,,,,4.0,,,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,,,,,,,,,9.0,,11.0,,13.0,,15.0,,,,1.0,1.0,2.0,2.0,3.0,4.0,2.0,0.7412332701560728,4837628.0,106.0
63.0,5.0,1.0,3.0,1.0,4.0,8.0,3.0,2.0,1.0,5.0,6.0,6.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,17.0,13.0,16.0,4.0,5.0,1.0,4.0,3.0,,,,,,6.0,,1.0,2.0,,,,,,,,,,,,,,97.0,,3.0,5.0,,,,,,,,8.0,,,11.0,12.0,,,,,,,,,,,,,9.0,,,,,14.0,,,,,3.0,1.0,4.0,3.0,5.0,4.0,2.0,2.3526000587016425,4837783.0,114.0
32.0,2.0,2.0,16.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,97.0,,5.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,14.0,15.0,7.0,4.0,99.0,2.0,4.0,2.0,1.0,,,4.0,5.0,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,2.0,,2.0,,,,,,,9.0,10.0,11.0,12.0,,,15.0,,,2.0,,,,,,,9.0,10.0,11.0,,,,15.0,,17.0,,1.0,1.0,6.0,3.0,2.0,4.0,2.0,1.4610099645471741,4837854.0,118.0
72.0,5.0,1.0,16.0,1.0,1.0,9.0,3.0,2.0,2.0,8.0,5.0,3.0,16.0,5.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,99.0,99.0,99.0,99.0,99.0,1.0,99.0,10.0,12.0,,3.0,99.0,3.0,4.0,2.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,99.0,2.0,1.0,2.0,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,,,,,,,,8.0,9.0,,,,13.0,,15.0,,,,1.0,14.0,1.0,1.0,2.0,4.0,2.0,0.8123213617889609,4838038.0,141.0
28.0,2.0,2.0,15.0,2.0,3.0,7.0,4.0,2.0,1.0,2.0,9.0,6.0,16.0,5.0,7.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,1.0,1.0,99.0,99.0,12.0,14.0,,99.0,99.0,2.0,99.0,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,,,,4.0,,,,8.0,9.0,10.0,11.0,12.0,13.0,,,16.0,17.0,,3.0,1.0,99.0,4.0,3.0,4.0,2.0,0.4045546943986787,4838104.0,142.0
60.0,5.0,1.0,14.0,1.0,3.0,7.0,4.0,3.0,1.0,12.0,2.0,97.0,,1.0,1.0,2.0,2.0,99.0,2.0,99.0,1.0,99.0,99.0,2.0,99.0,1.0,2.0,2.0,17.0,,,5.0,3.0,2.0,99.0,5.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,5.0,4.0,,2.0,,4.0,,,7.0,8.0,9.0,10.0,11.0,,,14.0,15.0,,,2.0,,4.0,,,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,,,1.0,19.0,3.0,3.0,5.0,4.0,2.0,2.6856452161527122,4838312.0,157.0
37.0,3.0,2.0,15.0,1.0,4.0,4.0,4.0,2.0,1.0,11.0,11.0,99.0,,3.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,17.0,2.0,2.0,2.0,2.0,2.0,,,3.0,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,3.0,,,,,,,,,,,,12.0,,,,,,,,,,,,8.0,,,,,,,,,,,1.0,1.0,5.0,5.0,3.0,4.0,2.0,0.6819697387506962,4838375.0,166.0
39.0,3.0,1.0,15.0,1.0,2.0,7.0,4.0,99.0,1.0,2.0,5.0,7.0,8.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,97.0,,,5.0,4.0,1.0,5.0,2.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,3.0,2.0,,,,,,,,8.0,9.0,,,12.0,,,,,,,,,,,,,9.0,,,,13.0,,,,17.0,,1.0,99.0,2.0,2.0,5.0,4.0,2.0,2.075790120271287,4838392.0,168.0
61.0,5.0,1.0,16.0,1.0,2.0,5.0,4.0,2.0,1.0,8.0,5.0,10.0,11.0,6.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,97.0,,,3.0,4.0,1.0,5.0,3.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,4.0,,,,8.0,9.0,,11.0,12.0,,14.0,15.0,,,,,4.0,,,,,9.0,10.0,11.0,12.0,13.0,,15.0,,,,1.0,15.0,3.0,3.0,1.0,4.0,2.0,0.25300640201399816,4838425.0,174.0
57.0,5.0,2.0,15.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,5.0,10.0,11.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,99.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,15.0,14.0,,5.0,4.0,3.0,99.0,2.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,6.0,,,9.0,10.0,,,13.0,14.0,,,,,,,,6.0,7.0,,9.0,10.0,11.0,12.0,,14.0,,,,,1.0,14.0,5.0,4.0,1.0,4.0,2.0,0.8161969043783291,4838434.0,177.0
61.0,5.0,1.0,15.0,2.0,1.0,8.0,3.0,1.0,1.0,4.0,9.0,2.0,6.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,99.0,2.0,2.0,1.0,2.0,10.0,,,3.0,5.0,2.0,4.0,3.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,2.0,,,,,,,,8.0,9.0,,,12.0,,14.0,15.0,,,,,,,,,8.0,9.0,,,,13.0,,15.0,,,,1.0,1.0,2.0,1.0,5.0,4.0,2.0,0.33635431732469484,4838441.0,180.0
36.0,3.0,2.0,16.0,1.0,3.0,7.0,3.0,2.0,1.0,4.0,2.0,6.0,15.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,3.0,10.0,2.0,99.0,2.0,4.0,3.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,8.0,9.0,10.0,11.0,,,14.0,15.0,,,,,,,,,8.0,9.0,,11.0,,13.0,,15.0,,,,1.0,8.0,3.0,2.0,3.0,4.0,2.0,0.4128292432117538,4838451.0,185.0
31.0,2.0,2.0,16.0,2.0,2.0,6.0,5.0,2.0,2.0,3.0,9.0,99.0,,7.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,99.0,99.0,2.0,2.0,1.0,2.0,99.0,,,3.0,2.0,2.0,3.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,1.0,1.0,,,,,,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,15.0,,1.0,,,,,6.0,,8.0,9.0,,11.0,12.0,13.0,14.0,15.0,16.0,,,1.0,19.0,99.0,5.0,3.0,4.0,2.0,0.4045546943986787,4838454.0,187.0
52.0,4.0,2.0,16.0,1.0,3.0,5.0,5.0,2.0,1.0,3.0,5.0,97.0,,8.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,12.0,,,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,2.0,,,,,,8.0,9.0,,,12.0,,,,,1.0,2.0,,,,,,,,,11.0,,13.0,,15.0,,17.0,,1.0,19.0,3.0,99.0,5.0,4.0,2.0,0.9669947424283756,4838573.0,195.0
29.0,2.0,2.0,16.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,9.0,11.0,7.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,99.0,99.0,1.0,2.0,2.0,16.0,14.0,13.0,5.0,5.0,3.0,5.0,3.0,,2.0,3.0,,5.0,,,1.0,3.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,,,4.0,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,1.0,,,4.0,,,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,1.0,19.0,4.0,3.0,4.0,4.0,2.0,0.757541811227127,4838589.0,197.0
56.0,5.0,2.0,14.0,2.0,1.0,5.0,4.0,3.0,1.0,99.0,5.0,11.0,7.0,5.0,8.0,2.0,2.0,99.0,99.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,97.0,,,3.0,3.0,3.0,3.0,2.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,3.0,,,,4.0,,,,,9.0,10.0,,12.0,,14.0,,,,,,4.0,,,,,9.0,,11.0,,13.0,,15.0,16.0,,,1.0,1.0,99.0,4.0,3.0,4.0,2.0,0.649518486539009,4838624.0,202.0
43.0,3.0,1.0,15.0,1.0,3.0,5.0,3.0,3.0,1.0,99.0,5.0,9.0,8.0,10.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,5.0,10.0,6.0,5.0,5.0,2.0,5.0,3.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,5.0,2.0,,2.0,,4.0,,,,,9.0,,,12.0,,14.0,15.0,,,2.0,,4.0,,,,,9.0,,11.0,12.0,13.0,,15.0,16.0,,,1.0,11.0,5.0,5.0,3.0,4.0,2.0,0.6614011556297431,4838632.0,203.0
71.0,5.0,1.0,15.0,1.0,3.0,6.0,4.0,1.0,2.0,12.0,12.0,3.0,4.0,9.0,6.0,1.0,99.0,99.0,99.0,99.0,1.0,1.0,99.0,2.0,99.0,99.0,99.0,1.0,12.0,3.0,10.0,2.0,3.0,2.0,2.0,2.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,2.0,,,,6.0,,8.0,9.0,10.0,11.0,12.0,13.0,,,,,2.0,,,,6.0,,,,,,,,14.0,,,,,2.0,18.0,4.0,4.0,2.0,4.0,2.0,0.9512470245671137,4839217.0,236.0
36.0,3.0,1.0,16.0,2.0,3.0,2.0,4.0,3.0,1.0,12.0,11.0,11.0,9.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,15.0,8.0,14.0,4.0,3.0,3.0,5.0,2.0,,,,,5.0,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,7.0,,9.0,,,12.0,,,,,,,,4.0,,,,,9.0,,,,,14.0,,,,,1.0,18.0,99.0,4.0,4.0,4.0,2.0,1.2391565102172566,4839449.0,256.0
37.0,3.0,1.0,16.0,1.0,3.0,6.0,5.0,2.0,2.0,11.0,8.0,97.0,,6.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,2.0,2.0,2.0,99.0,2.0,10.0,14.0,15.0,4.0,5.0,2.0,4.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,4.0,3.0,,2.0,,,,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,,,2.0,,,,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,17.0,,1.0,19.0,4.0,4.0,2.0,4.0,2.0,1.5041577181099792,4839618.0,269.0
43.0,3.0,2.0,14.0,2.0,3.0,5.0,3.0,1.0,2.0,9.0,13.0,3.0,4.0,1.0,5.0,2.0,2.0,99.0,2.0,99.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,97.0,,,4.0,4.0,3.0,4.0,3.0,,2.0,3.0,,5.0,,,1.0,3.0,,,,,,,,,,,,,,97.0,,3.0,5.0,1.0,,,,,,7.0,,9.0,10.0,,12.0,13.0,14.0,,,1.0,,,,,6.0,7.0,,9.0,,,,13.0,,15.0,,,,1.0,1.0,5.0,4.0,3.0,4.0,2.0,0.8461564892888167,4839789.0,276.0
